system:index,Grid_ID,mean,.geo
0000000000000000000a,967,26.004372615984817,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.668181774950147],[121.29541361424158,14.668181800732413],[121.29541361424158,14.672686346031188],[121.29090913151374,14.6726863263212],[121.29090913151374,14.668181774950147]]]}"
0000000000000000000b,968,26.012416621933163,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.672727235963514],[121.29541361424158,14.672727254186741],[121.29541361424158,14.677231803964203],[121.29090913151374,14.677231791799318],[121.29090913151374,14.672727235963514]]]}"
0000000000000000000c,969,25.889914316941162,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.67727270291349],[121.29541361424158,14.677272713591625],[121.29541361424158,14.681777267742245],[121.29090913151374,14.681777263108504],[121.29090913151374,14.67727270291349]]]}"
0000000000000000000d,970,25.918878308375547,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.681818175693673],[121.29541361424158,14.681818178840688],[121.29541361424158,14.686322658429328],[121.29090913151374,14.686322661309912],[121.29090913151374,14.681818175693673]]]}"
0000000000000000000e,971,25.965000000000025,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.686363654197692],[121.29541361424158,14.686363649827543],[121.29541361424158,14.690868133575462],[121.29090913151374,14.690868143959273],[121.29090913151374,14.686363654197692]]]}"
0000000000000000000f,972,26.473100863940147,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.690909059483852],[121.29541361424158,14.69090912644581],[121.29541361424158,14.695413614247498],[121.29090913151374,14.695413553282464],[121.29090913151374,14.690909059483852]]]}"
00000000000000000010,973,26.492944146889172,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.69545454911359],[121.29541361424158,14.695454529753846],[121.29541361424158,14.699959021500996],[121.29090913151374,14.699959046846544],[121.29090913151374,14.69545454911359]]]}"
00000000000000000011,974,26.57243023192452,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.699999965307097],[121.29541361424158,14.700000017313036],[121.29541361424158,14.704504512902961],[121.29090913151374,14.704504466866089],[121.29090913151374,14.699999965307097]]]}"
00000000000000000012,975,26.510867120351485,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.704545465637146],[121.29541361424158,14.704545431343632],[121.29541361424158,14.709049930668044],[121.29090913151374,14.709049970919493],[121.29090913151374,14.704545465637146]]]}"
00000000000000000013,976,26.189856149056165,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.70909089231261],[121.29541361424158,14.709090929418343],[121.29541361424158,14.713595432374566],[121.29090913151374,14.713595401210048],[121.29090913151374,14.70909089231261]]]}"
00000000000000000014,977,26.01310364563521,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.713636324068153],[121.29541361424158,14.713636353746137],[121.29541361424158,14.718140860225907],[121.29090913151374,14.718140836475209],[121.29090913151374,14.713636324068153]]]}"
00000000000000000015,978,25.671250000000033,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.718181839649711],[121.29541361424158,14.718181783061633],[121.29541361424158,14.7226862929595],[121.29090913151374,14.722686355463734],[121.29090913151374,14.718181839649711]]]}"
00000000000000000016,979,25.34508248283153,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.72272728124926],[121.29541361424158,14.722727296110746],[121.29541361424158,14.727231809324044],[121.29090913151374,14.727231800361995],[121.29090913151374,14.72272728124926]]]}"
00000000000000000017,980,24.902966444196974,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.727272727609947],[121.29541361424158,14.727272735085528],[121.29541361424158,14.73177725150603],[121.29090913151374,14.731777249915956],[121.29090913151374,14.727272727609947]]]}"
00000000000000000018,981,24.201122900799866,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.731818178625467],[121.29541361424158,14.731818178729101],[121.29541361424158,14.736322698251362],[121.29090913151374,14.736322704019313],[121.29090913151374,14.731818178625467]]]}"
00000000000000000019,982,23.898377377883534,"{""type"":""Polygon"",""coordinates"":[[[121.29090913151374,14.736363634189528],[121.29541361424158,14.736363626935164],[121.29541361424158,14.740868149453771],[121.29090913151374,14.740868162565798],[121.29090913151374,14.736363634189528]]]}"
0000000000000000001a,983,26.40892132325302,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.618181830602271],[121.29995903898296,14.618181796393067],[121.29995903898296,14.622686356477736],[121.29545455614917,14.622686318164364],[121.29545455614917,14.618181830602271]]]}"
0000000000000000001b,984,26.308709656968162,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.622727288848951],[121.29995903898296,14.622727246885304],[121.29995903898296,14.627231812629722],[121.29545455614917,14.627231782053988],[121.29545455614917,14.622727288848951]]]}"
0000000000000000001c,985,26.335987621369995,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.62727275422274],[121.29995903898296,14.62727270451861],[121.29995903898296,14.631777197024553],[121.29545455614917,14.631777252965104],[121.29545455614917,14.62727275422274]]]}"
0000000000000000001d,986,26.042916866534476,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.631818147821663],[121.29995903898296,14.631818169186527],[121.29995903898296,14.63632266713813],[121.29545455614917,14.636322651992906],[121.29545455614917,14.631818147821663]]]}"
0000000000000000001e,987,25.907218012250723,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.636363627127396],[121.29995903898296,14.636363640782587],[121.29995903898296,14.640868144074231],[121.29545455614917,14.640868136624736],[121.29545455614917,14.636363627127396]]]}"
0000000000000000001f,988,26.100249155682835,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.640909113240824],[121.29995903898296,14.640909119200293],[121.29995903898296,14.645413627726386],[121.29545455614917,14.645413627958659],[121.29545455614917,14.640909113240824]]]}"
00000000000000000020,989,26.363457499270712,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.64545452725144],[121.29995903898296,14.645454525532035],[121.29995903898296,14.649959039184152],[121.29545455614917,14.649959047081365],[121.29545455614917,14.64545452725144]]]}"
00000000000000000021,990,26.26850065983769,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.65000002665804],[121.29995903898296,14.650000017270859],[121.29995903898296,14.654504535946245],[121.29545455614917,14.654504472687576],[121.29545455614917,14.65000002665804]]]}"
00000000000000000022,991,26.417585109566506,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.654545453743252],[121.29995903898296,14.654545436705124],[121.29995903898296,14.65904996029538],[121.29545455614917,14.659049983483431],[121.29545455614917,14.654545453743252]]]}"
00000000000000000023,992,26.57381123838312,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.659090887204691],[121.29995903898296,14.6590909413393],[121.29995903898296,14.663595390929146],[121.29545455614917,14.663595421740226],[121.29545455614917,14.659090887204691]]]}"
00000000000000000024,993,26.652950871220902,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.663636326935928],[121.29995903898296,14.66363637345037],[121.29995903898296,14.668140906556486],[121.29545455614917,14.668140866161274],[121.29545455614917,14.663636326935928]]]}"
00000000000000000025,994,26.724124367601288,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.668181851648821],[121.29995903898296,14.668181811738796],[121.29995903898296,14.6726863494431],[121.29545455614917,14.67268631664016],[121.29545455614917,14.668181851648821]]]}"
00000000000000000026,995,26.322644085544358,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.67272730360328],[121.29995903898296,14.672727256098161],[121.29995903898296,14.677231798295114],[121.29545455614917,14.677231773070488],[121.29545455614917,14.67272730360328]]]}"
00000000000000000027,996,26.037095989721355,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.677272761508323],[121.29995903898296,14.67727270642208],[121.29995903898296,14.68177725300615],[121.29545455614917,14.681777235345878],[121.29545455614917,14.677272761508323]]]}"
00000000000000000028,997,26.701344592602418,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.681818146430798],[121.29995903898296,14.681818162604154],[121.29995903898296,14.68632271346981],[121.29545455614917,14.686322703359933],[121.29545455614917,14.681818146430798]]]}"
00000000000000000029,998,26.56273733045149,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.686363615915019],[121.29995903898296,14.686363624538009],[121.29995903898296,14.690868179579727],[121.29545455614917,14.690868177006287],[121.29545455614917,14.686363615915019]]]}"
0000000000000000002a,999,26.557066053634454,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.69090909103068],[121.29995903898296,14.690909092117254],[121.29995903898296,14.695413572397161],[121.29545455614917,14.695413577343338],[121.29545455614917,14.69090909103068]]]}"
0000000000000000002b,1000,26.605757575757604,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.695454571671423],[121.29995903898296,14.695454565235538],[121.29995903898296,14.699959049477664],[121.29545455614917,14.699959061932367],[121.29545455614917,14.695454571671423]]]}"
0000000000000000002c,1001,26.615856926711803,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.699999978892794],[121.29995903898296,14.699999964951273],[121.29995903898296,14.704504531885352],[121.29545455614917,14.704504472993733],[121.29545455614917,14.699999978892794]]]}"
0000000000000000002d,1002,26.521986129622263,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.704545470261795],[121.29995903898296,14.704545448825726],[121.29995903898296,14.709049940673026],[121.29545455614917,14.709049968100052],[121.29545455614917,14.704545470261795]]]}"
0000000000000000002e,1003,26.197000000000042,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.709090887993089],[121.29995903898296,14.709090937920157],[121.29995903898296,14.713595433413225],[121.29545455614917,14.713595389460382],[121.29545455614917,14.709090887993089]]]}"
0000000000000000002f,1004,26.05219854143119,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.713636389664988],[121.29995903898296,14.71363635328454],[121.29995903898296,14.718140852315113],[121.29545455614917,14.71814089465865],[121.29545455614917,14.713636389664988]]]}"
00000000000000000030,1005,25.719247237675532,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.71818181748087],[121.29995903898296,14.718181852497118],[121.29995903898296,14.722686354962526],[121.29545455614917,14.722686325892646],[121.29545455614917,14.71818181748087]]]}"
00000000000000000031,1006,25.414523393342964,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.722727250178167],[121.29995903898296,14.722727277761361],[121.29995903898296,14.727231783553362],[121.29545455614917,14.727231761902617],[121.29545455614917,14.722727250178167]]]}"
00000000000000000032,1007,25.1458455990544,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.727272687650574],[121.29995903898296,14.727272707814661],[121.29995903898296,14.731777216827808],[121.29545455614917,14.731777202582244],[121.29545455614917,14.727272687650574]]]}"
00000000000000000033,1008,24.423237858987584,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.731818208649623],[121.29995903898296,14.731818221405685],[121.29995903898296,14.73632265467958],[121.29545455614917,14.736322647825247],[121.29545455614917,14.731818208649623]]]}"
00000000000000000034,1009,23.91720906739135,"{""type"":""Polygon"",""coordinates"":[[[121.29545455614917,14.736363655356172],[121.29995903898296,14.736363660721025],[121.29995903898296,14.740868175862962],[121.29545455614917,14.740868176388789],[121.29545455614917,14.736363655356172]]]}"
00000000000000000035,1010,26.096565399583696,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.622727311725109],[121.30450446215472,14.62272728321456],[121.30450446215475,14.627231762399031],[121.29999997930429,14.627231797192952],[121.29999997930429,14.622727311725109]]]}"
00000000000000000036,1011,25.78854616155377,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.627272767858075],[121.30450446215472,14.627272731573843],[121.30450446215472,14.631777216323563],[121.29999997930429,14.631777258877209],[121.29999997930429,14.627272767858075]]]}"
00000000000000000037,1012,25.576132044539786,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.631818152233057],[121.30450446215472,14.631818186981738],[121.30450446215472,14.63632267719108],[121.29999997930429,14.636322727490484],[121.29999997930429,14.631818152233057]]]}"
00000000000000000038,1013,25.750289974455605,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.636363622325948],[121.30450446215472,14.636363649331752],[121.30450446215472,14.640868144895107],[121.29999997930429,14.640868124128012],[121.29999997930429,14.636363622325948]]]}"
00000000000000000039,1014,25.606052791342425,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.640909099240528],[121.30450446215472,14.640909118517415],[121.30450446215472,14.645413619329185],[121.29999997930429,14.64541360627706],[121.29999997930429,14.640909099240528]]]}"
0000000000000000003a,1015,25.703940402594654,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.64545458287034],[121.30450446215475,14.64545451563399],[121.30450446215472,14.649959021585758],[121.29999997930429,14.649959016231772],[121.29999997930429,14.64545458287034]]]}"
0000000000000000003b,1016,26.178046224773986,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.64999999430493],[121.30450446215472,14.649999998168756],[121.30450446215472,14.654504509157757],[121.29999997930429,14.654504511490801],[121.29999997930429,14.64999999430493]]]}"
0000000000000000003c,1017,26.338213077723587,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.654545491043002],[121.30450446215475,14.65454548721982],[121.30450446215472,14.659050003140473],[121.29999997930429,14.659049934336924],[121.29999997930429,14.654545491043002]]]}"
0000000000000000003d,1018,26.72822546736313,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.659090915367296],[121.30450446215472,14.659090903873928],[121.30450446215472,14.663595424617853],[121.29999997930427,14.663595442280206],[121.29999997930429,14.659090915367296]]]}"
0000000000000000003e,1019,26.76492319069506,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.66363634597538],[121.30450446215475,14.663636405635458],[121.30450446215472,14.668140852287424],[121.29999997930429,14.668140877592059],[121.29999997930429,14.66363634597538]]]}"
0000000000000000003f,1020,26.879709333948576,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.668181782760838],[121.30450446215472,14.668181834781501],[121.30450446215472,14.672686364858102],[121.29999997930429,14.67268631897573],[121.29999997930429,14.668181782760838]]]}"
00000000000000000040,1021,27.185038268143202,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.672727304435474],[121.30450446215472,14.672727270012482],[121.30450446215475,14.677231804595685],[121.29999997930429,14.677231766324837],[121.29999997930429,14.672727304435474]]]}"
00000000000000000041,1022,27.13580357682949,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.677272753259317],[121.30450446215472,14.677272711221992],[121.30450446215472,14.68177725020627],[121.29999997930429,14.681777219532979],[121.29999997930429,14.677272753259317]]]}"
00000000000000000042,1023,26.971266646428706,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.681818207941335],[121.30450446215472,14.68181815830364],[121.30450446215472,14.686322701583464],[121.29999997930429,14.686322678493777],[121.29999997930429,14.681818207941335]]]}"
00000000000000000043,1024,27.087419354838733,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.686363668375149],[121.30450446215472,14.686363611151048],[121.30450446215472,14.690868158620896],[121.29999997930429,14.690868143100852],[121.29999997930429,14.686363668375149]]]}"
00000000000000000044,1025,27.429245295200488,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.690909055624854],[121.30450446215472,14.690909069657833],[121.30450446215472,14.695413621212195],[121.29999997930429,14.695413613247833],[121.29999997930429,14.690909055624854]]]}"
00000000000000000045,1026,27.0215258266437,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.69545452724032],[121.30450446215475,14.695454533717639],[121.30450446215472,14.699959089251003],[121.29999997930429,14.699959088828377],[121.29999997930429,14.69545452724032]]]}"
00000000000000000046,1027,26.630269462380628,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.700000004288484],[121.30450446215472,14.700000003224092],[121.30450446215475,14.704504483795844],[121.29999997930429,14.704504490898126],[121.29999997930429,14.700000004288484]]]}"
00000000000000000047,1028,26.512388897609767,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.704545486662994],[121.30450446215472,14.704545478070846],[121.30450446215472,14.709049962407798],[121.29999997930429,14.709049977023902],[121.29999997930429,14.704545486662994]]]}"
00000000000000000048,1029,26.0182560199738,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.709090895416665],[121.30450446215472,14.709090879313587],[121.30450446215475,14.713595446148233],[121.29999997930429,14.713595389420572],[121.29999997930429,14.709090895416665]]]}"
00000000000000000049,1030,26.02587076415416,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930427,14.71363638812203],[121.30450446215472,14.713636364519095],[121.30450446215472,14.71814085606722],[121.29999997930429,14.71814088566626],[121.29999997930427,14.71363638812203]]]}"
0000000000000000004a,1031,25.78206349206352,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.718181806988243],[121.30450446215472,14.71818185474591],[121.30450446215472,14.722686349742817],[121.29999997930429,14.722686307964542],[121.29999997930429,14.718181806988243]]]}"
0000000000000000004b,1032,25.477238092104464,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.722727309599156],[121.30450446215472,14.72272727104125],[121.30450446215472,14.727231769378697],[121.29999997930429,14.727231813904863],[121.29999997930429,14.722727309599156]]]}"
0000000000000000004c,1033,25.15577546266946,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.727272738152662],[121.30450446215472,14.727272770988883],[121.30450446215472,14.731777272564221],[121.29999997930429,14.731777245679538],[121.29999997930429,14.727272738152662]]]}"
0000000000000000004d,1034,24.540857718109738,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.731818171388941],[121.30450446215472,14.731818196786799],[121.30450446215475,14.736322701491796],[121.29999997930427,14.73632268203156],[121.29999997930429,14.731818171388941]]]}"
0000000000000000004e,1035,24.217087879318672,"{""type"":""Polygon"",""coordinates"":[[[121.29999997930429,14.736363609201717],[121.30450446215475,14.73636362717515],[121.30450446215472,14.740868134904384],[121.29999997930429,14.740868122854646],[121.29999997930429,14.736363609201717]]]}"
0000000000000000004f,1036,25.648001702042492,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.622727255227058],[121.30904997095296,14.622727240157149],[121.30904997095298,14.627231790315685],[121.30454548817848,14.627231732917998],[121.30454548817848,14.622727255227058]]]}"
00000000000000000050,1037,25.64712494512768,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.627272702079233],[121.30904997095296,14.627272757986454],[121.30904997095296,14.631777234943055],[121.30454548817848,14.63177726412513],[121.30454548817848,14.627272702079233]]]}"
00000000000000000051,1038,25.24227010352698,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.631818155980035],[121.30904997095296,14.631818204097195],[121.30904997095298,14.636322686527404],[121.30454548817848,14.636322644695893],[121.30454548817848,14.631818155980035]]]}"
00000000000000000052,1039,24.99718477558425,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.636363616822978],[121.30904997095298,14.636363657164063],[121.30904997095298,14.640868144962251],[121.30454548817848,14.640868110892875],[121.30454548817848,14.636363616822978]]]}"
00000000000000000053,1040,25.14397502198412,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.640909084501603],[121.30904997095296,14.640909117080577],[121.30904997095296,14.645413610141144],[121.30454548817848,14.645413583819947],[121.30454548817848,14.640909084501603]]]}"
00000000000000000054,1041,25.524422257350444,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.64545455890945],[121.30904997095296,14.64545450494488],[121.30904997095296,14.649959081957634],[121.30454548817848,14.649959063370636],[121.30454548817848,14.64545455890945]]]}"
00000000000000000055,1042,25.95083333333336,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.649999961138967],[121.30904997095296,14.64999997823847],[121.30904997095298,14.65450448150421],[121.30454548817848,14.65450447063458],[121.30454548817848,14.649999961138967]]]}"
00000000000000000056,1043,26.096813141161576,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.654545448683056],[121.30904997095296,14.654545458062351],[121.30904997095296,14.659049966273711],[121.30454548817848,14.659049963110357],[121.30454548817848,14.654545448683056]]]}"
00000000000000000057,1044,26.650435151767404,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.65909094263705],[121.30904997095296,14.65909094431009],[121.30904997095296,14.663595378554753],[121.30454548817848,14.663595383080839],[121.30454548817848,14.65909094263705]]]}"
00000000000000000058,1045,26.89271537495706,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.66363636408486],[121.30904997095296,14.663636358068482],[121.30904997095296,14.668140875851561],[121.30454548817848,14.668140888055996],[121.30454548817848,14.66363636408486]]]}"
00000000000000000059,1046,27.196795832420555,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.668181791724036],[121.30904997095298,14.668181778032206],[121.30904997095296,14.672686300441402],[121.30454548817848,14.67268632030735],[121.30454548817848,14.668181791724036]]]}"
0000000000000000005a,1047,27.32537642886744,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.672727304263484],[121.30904997095296,14.672727282907289],[121.30904997095296,14.677231809839867],[121.30454548817848,14.67723175853812],[121.30454548817848,14.672727304263484]]]}"
0000000000000000005b,1048,27.509276234386476,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.677272743969008],[121.30904997095298,14.677272714965282],[121.30904997095296,14.681777246312896],[121.30454548817848,14.681777202641907],[121.30454548817848,14.677272743969008]]]}"
0000000000000000005c,1049,27.708081478661782,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.681818189546702],[121.30904997095298,14.681818152909397],[121.30904997095296,14.686322688566513],[121.30454548817848,14.686322652512336],[121.30454548817848,14.681818189546702]]]}"
0000000000000000005d,1050,27.552002070918,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.686363640890173],[121.30904997095296,14.686363596633257],[121.30904997095296,14.690868136494352],[121.30454548817848,14.690868108043018],[121.30454548817848,14.686363640890173]]]}"
0000000000000000005e,1051,27.530451720541873,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.690909097893044],[121.30904997095296,14.690909124854258],[121.30904997095298,14.695413589990046],[121.30454548817848,14.695413569127599],[121.30454548817848,14.690909097893044]]]}"
0000000000000000005f,1052,27.593225806451642,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.69545456044896],[121.30904997095298,14.695454579821298],[121.30904997095296,14.699959048947218],[121.30454548817848,14.699959035659719],[121.30454548817848,14.69545456044896]]]}"
00000000000000000060,1053,26.644285055884907,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.700000028451546],[121.30904997095296,14.699999961419532],[121.30904997095296,14.704504513259536],[121.30454548817848,14.704504507533018],[121.30454548817848,14.700000028451546]]]}"
00000000000000000061,1054,26.510798501204967,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.704545422959331],[121.30904997095296,14.70454542719866],[121.30904997095296,14.709049982820641],[121.30454548817848,14.70904998464115],[121.30454548817848,14.704545422959331]]]}"
00000000000000000062,1055,25.922419052222974,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.709090901533406],[121.30904997095298,14.709090898225721],[121.30904997095296,14.713595378686314],[121.30454548817848,14.71359538803704],[121.30454548817848,14.709090901533406]]]}"
00000000000000000063,1056,25.89772807769861,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.71363638523512],[121.30904997095296,14.713636374394385],[121.30904997095296,14.718140858423187],[121.30454548817848,14.718140875293034],[121.30454548817848,14.71363638523512]]]}"
00000000000000000064,1057,25.820783169899777,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.71818179511456],[121.30904997095298,14.71818185559832],[121.30904997095298,14.722686343089856],[121.30454548817848,14.72268628861849],[121.30454548817848,14.71818179511456]]]}"
00000000000000000065,1058,25.486540622191285,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.722727288749775],[121.30904997095296,14.72272726288765],[121.30904997095296,14.727231753733676],[121.30454548817848,14.727231785597072],[121.30454548817848,14.722727288749775]]]}"
00000000000000000066,1059,25.17507936507939,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.727272708344449],[121.30904997095296,14.727272753840357],[121.30904997095296,14.731777247938219],[121.30454548817848,14.73177720842687],[121.30454548817848,14.727272708344449]]]}"
00000000000000000067,1060,24.754373393408244,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.731818211487933],[121.30904997095298,14.731818170660206],[121.30904997095296,14.736322667901678],[121.30454548817848,14.736322714702823],[121.30454548817848,14.731818211487933]]]}"
00000000000000000068,1061,24.323105031559123,"{""type"":""Polygon"",""coordinates"":[[[121.30454548817848,14.736363640372636],[121.30904997095296,14.736363670936468],[121.30904997095298,14.74086817121891],[121.30454548817848,14.74086814661178],[121.30454548817848,14.736363640372636]]]}"
00000000000000000069,1062,25.257966369750836,"{""type"":""Polygon"",""coordinates"":[[[121.3090909080996,14.627272740388342],[121.31359539071217,14.627272730904409],[121.3135953907122,14.631777200035488],[121.3090909080996,14.631777215854852],[121.3090909080996,14.627272740388342]]]}"
